ID1,ID2,Distance,cat1,cat2
32244,32249,0.5961592118028318,Economy & labour,Energy & transport
32227,32231,0.5962170047046107,Education,Immigration & integration
32215,32271,0.5965755637845043,Welfare state & family,Foreign trade & foreign policy
32215,32288,0.5966921592181255,Welfare state & family,Federal budget
32218,41228102,0.5967956512515655,Welfare state & family,Immigration & integration
32218,41228103,0.5967956512515655,Welfare state & family,Immigration & integration
32218,41228104,0.5967956512515655,Welfare state & family,Immigration & integration
32218,32228,0.5967956512515655,Welfare state & family,Immigration & integration
32218,41228101,0.5967956512515655,Welfare state & family,Immigration & integration
32231,32287,0.5970830580667901,Immigration & integration,Federal budget
32240,32280,0.5971032161686147,Economy & labour,Values
32246,32276,0.5971253319579757,Energy & transport,Values
32219,32228,0.597251905760649,Welfare state & family,Immigration & integration
32219,41228101,0.597251905760649,Welfare state & family,Immigration & integration
32219,41228102,0.597251905760649,Welfare state & family,Immigration & integration
32219,41228103,0.597251905760649,Welfare state & family,Immigration & integration
32219,41228104,0.597251905760649,Welfare state & family,Immigration & integration
32245,32276,0.59747605176706,Energy & transport,Values
32230,32268,0.5974973131036309,Immigration & integration,Security & military
32249,32281,0.5975080882631493,Energy & transport,Federal budget
32257,32280,0.5983767869872046,Nature conservation,Values
32219,32257,0.5986922110390137,Welfare state & family,Nature conservation
32218,32227,0.5988582002644194,Welfare state & family,Education
32246,32256,0.5990250969405171,Energy & transport,Nature conservation
32246,32271,0.5994311736808594,Energy & transport,Foreign trade & foreign policy
32247,32275,0.5997647873179022,Energy & transport,Values
32231,32276,0.6005049661959696,Immigration & integration,Values
32246,32281,0.6006089930953924,Energy & transport,Federal budget
32215,32275,0.6008915160780216,Welfare state & family,Values
32246,32253,0.6009689511293381,Energy & transport,Nature conservation
32227,32240,0.601096030737506,Education,Economy & labour
32227,32271,0.6014573589271073,Education,Foreign trade & foreign policy
32244,32255,0.6021396189189265,Economy & labour,Nature conservation
32230,32280,0.6023037344972878,Immigration & integration,Values
32238,32285,0.602493596228797,Finances & taxes,Federal budget
32238,32271,0.6028371451477084,Finances & taxes,Foreign trade & foreign policy
32287,41234104,0.603460914285396,Federal budget,Society & ethics
32287,41234102,0.603460914285396,Federal budget,Society & ethics
32287,41234103,0.603460914285396,Federal budget,Society & ethics
32234,32287,0.603460914285396,Society & ethics,Federal budget
32287,41234101,0.603460914285396,Federal budget,Society & ethics
32219,32241,0.6040892168545817,Welfare state & family,Economy & labour
32230,32285,0.6046058151642852,Immigration & integration,Federal budget
32218,32231,0.6047105817533793,Welfare state & family,Immigration & integration
32219,32255,0.6049613124685915,Welfare state & family,Nature conservation
32258,32278,0.6051754368066844,"Democracy, Media & Digitalization",Values
32229,32231,0.6055316684879346,Immigration & integration,Immigration & integration
32247,32276,0.6060911074031078,Energy & transport,Values
32256,32257,0.6070550784063617,Nature conservation,Nature conservation
32241,32276,0.6071390109958844,Economy & labour,Values
32271,32285,0.6081045784357619,Foreign trade & foreign policy,Federal budget
32244,32256,0.6085269453627282,Economy & labour,Nature conservation
32260,32271,0.6090252059202459,"Democracy, Media & Digitalization",Foreign trade & foreign policy
32255,32281,0.6096576983354041,Nature conservation,Federal budget
32230,32276,0.610011205564625,Immigration & integration,Values
32227,41228104,0.6110099667525529,Education,Immigration & integration
32227,41228103,0.6110099667525529,Education,Immigration & integration
32227,32228,0.6110099667525529,Education,Immigration & integration
32227,41228102,0.6110099667525529,Education,Immigration & integration
32227,41228101,0.6110099667525529,Education,Immigration & integration
32238,32241,0.6113869415655666,Finances & taxes,Economy & labour
32241,32280,0.6116143742653373,Economy & labour,Values
32281,32284,0.6122053633307406,Federal budget,Federal budget
32219,32230,0.6127504362188547,Welfare state & family,Immigration & integration
32219,32285,0.6129153935641902,Welfare state & family,Federal budget
32262,32276,0.6133566781799407,"Democracy, Media & Digitalization",Values
32244,32276,0.6134201935976851,Economy & labour,Values
32262,32285,0.6138463881337433,"Democracy, Media & Digitalization",Federal budget
32246,41228104,0.6138645614012841,Energy & transport,Immigration & integration
32246,41228103,0.6138645614012841,Energy & transport,Immigration & integration
32246,41228101,0.6138645614012841,Energy & transport,Immigration & integration
32246,41228102,0.6138645614012841,Energy & transport,Immigration & integration
32228,32246,0.6138645614012841,Immigration & integration,Energy & transport
32218,32280,0.613977351149998,Welfare state & family,Values
32270,32275,0.6140246020770327,Foreign trade & foreign policy,Values
32230,32272,0.6155053910271773,Immigration & integration,Foreign trade & foreign policy
32255,32257,0.6155605657088726,Nature conservation,Nature conservation
32281,41222104,0.6165269054494049,Federal budget,Health
32281,41222103,0.6165269054494049,Federal budget,Health
32222,32281,0.6165269054494049,Health,Federal budget
32281,41222101,0.6165269054494049,Federal budget,Health
32281,41222102,0.6165269054494049,Federal budget,Health
32230,32262,0.616621426946953,Immigration & integration,"Democracy, Media & Digitalization"
32230,32287,0.6168766906452955,Immigration & integration,Federal budget
32218,32240,0.6168815132272796,Welfare state & family,Economy & labour
32267,32274,0.616959249893241,Security & military,Values
32244,32275,0.6174671631753712,Economy & labour,Values
32272,32279,0.6177198254998153,Foreign trade & foreign policy,Values
