ID1,ID2,abs_r,arccos_dist,signed_r,group,cat1,cat2
32241,32242,0.14630516360579085,1.4239641220273682,-0.14630516360579085,cross,Economy & labour,Economy & labour
32264,32274,0.1461685333381479,1.424102237086346,0.1461685333381479,cross,Security & military,Values
32224,32285,0.1460579594321539,1.4242140105598144,-0.1460579594321539,within-full-only,Health,Federal budget
32220,32272,0.1460113546071153,1.4242611204273874,-0.1460113546071153,cross,Health,Foreign trade & foreign policy
32250,32285,0.14599658371582694,1.4242760513180373,-0.14599658371582694,within-full-only,Energy & transport,Federal budget
32226,32227,0.14585920550311415,1.424414916046019,-0.14585920550311415,cross,Education,Education
32236,32287,0.14576129146196845,1.4245138878408223,0.14576129146196845,cross,Finances & taxes,Federal budget
32270,32288,0.14537297902066137,1.4249063809740528,-0.14537297902066137,cross,Foreign trade & foreign policy,Federal budget
32222,32245,0.14532354448647408,1.4249563461102566,0.14532354448647408,within-mini,Health,Energy & transport
32269,32278,0.14504459786869633,1.4252382799129093,0.14504459786869633,within-full-only,Foreign trade & foreign policy,Values
32257,32268,0.1448062232529719,1.425479198001937,-0.1448062232529719,cross,Nature conservation,Security & military
32242,32249,0.14471620397419885,1.4255701755822165,0.14471620397419885,cross,Economy & labour,Energy & transport
32229,32254,0.1445625468805177,1.4257254656384306,0.1445625468805177,within-full-only,Immigration & integration,Nature conservation
32232,32259,0.14452144195080485,1.425767006805781,0.14452144195080485,cross,Society & ethics,"Democracy, Media & Digitalization"
32218,32223,0.14439706393698923,1.4258927032814492,-0.14439706393698923,cross,Welfare state & family,Health
32242,32284,0.14424827632047468,1.4260430650839218,-0.14424827632047468,within-full-only,Economy & labour,Federal budget
32226,32268,0.1440216884104494,1.426272043983875,0.1440216884104494,cross,Education,Security & military
32217,32284,0.14384489641072049,1.4264506962194676,-0.14384489641072049,within-full-only,Welfare state & family,Federal budget
32232,32273,0.14381890816545106,1.4264769575262835,-0.14381890816545106,within-mini,Society & ethics,Foreign trade & foreign policy
32229,32251,0.14370024994782804,1.4265968612265072,0.14370024994782804,within-full-only,Immigration & integration,Energy & transport
32217,32266,0.14363155979050987,1.4266662714281617,0.14363155979050987,within-full-only,Welfare state & family,Security & military
32241,32259,0.14341055820905724,1.4268895849158574,0.14341055820905724,cross,Economy & labour,"Democracy, Media & Digitalization"
32259,32279,0.14318363665282852,1.4271188727883906,-0.14318363665282852,within-full-only,"Democracy, Media & Digitalization",Values
32222,32282,0.14306373133629954,1.4272400253940833,-0.14306373133629954,cross,Health,Federal budget
32238,32274,0.1429881862950825,1.4273163551866939,-0.1429881862950825,cross,Finances & taxes,Values
32234,32237,0.14298174861706803,1.427322859699486,0.14298174861706803,cross,Society & ethics,Finances & taxes
32243,32283,0.14284944252283813,1.4274565380178095,-0.14284944252283813,within-full-only,Economy & labour,Federal budget
32250,32270,0.1428169130322346,1.4274894044957294,-0.1428169130322346,cross,Energy & transport,Foreign trade & foreign policy
32236,32266,0.14263781167067877,1.4276703584565729,-0.14263781167067877,cross,Finances & taxes,Security & military
32220,32268,0.14262165345766742,1.4276866835757123,-0.14262165345766742,cross,Health,Security & military
32255,32267,0.14253672066201195,1.427772493052649,0.14253672066201195,cross,Nature conservation,Security & military
32223,32229,0.14240548940933728,1.4279050767973067,-0.14240548940933728,cross,Health,Immigration & integration
32218,32243,0.14239613643921567,1.4279145260641815,-0.14239613643921567,within-full-only,Welfare state & family,Economy & labour
32226,32272,0.1423601182990686,1.4279509149216303,0.1423601182990686,cross,Education,Foreign trade & foreign policy
32217,32282,0.14234994655955668,1.427961191319451,-0.14234994655955668,within-full-only,Welfare state & family,Federal budget
32237,32273,0.14216820646122677,1.428144798805775,-0.14216820646122677,cross,Finances & taxes,Foreign trade & foreign policy
32270,32274,0.1419374435187724,1.4283779258721077,0.1419374435187724,cross,Foreign trade & foreign policy,Values
32243,32251,0.14191067933447263,1.4284049637459786,-0.14191067933447263,within-full-only,Economy & labour,Energy & transport
32257,32272,0.14184261302398762,1.4284737256279252,-0.14184261302398762,cross,Nature conservation,Foreign trade & foreign policy
32251,32259,0.14182020921406469,1.4284963582347703,0.14182020921406469,within-full-only,Energy & transport,"Democracy, Media & Digitalization"
32254,32270,0.14159343766888954,1.4287254415355124,-0.14159343766888954,cross,Nature conservation,Foreign trade & foreign policy
32241,32267,0.14157382226284443,1.428745256552128,0.14157382226284443,within-mini,Economy & labour,Security & military
32245,32258,0.14135825357388088,1.4289630152165798,0.14135825357388088,cross,Energy & transport,"Democracy, Media & Digitalization"
32217,32260,0.1412774901569376,1.4290445973698775,-0.1412774901569376,cross,Welfare state & family,"Democracy, Media & Digitalization"
32217,32252,0.14108206674222967,1.4292419979541693,0.14108206674222967,cross,Welfare state & family,Nature conservation
32226,32280,0.14107555969616545,1.4292485707388072,-0.14107555969616545,within-full-only,Education,Values
32270,32286,0.14087161224945582,1.4294545754816161,0.14087161224945582,cross,Foreign trade & foreign policy,Federal budget
32229,32239,0.14084195844676473,1.4294845279105524,0.14084195844676473,within-full-only,Immigration & integration,Finances & taxes
32242,32246,0.14040181280126673,1.4299290910170492,-0.14040181280126673,cross,Economy & labour,Energy & transport
32229,32278,0.14024411910226173,1.4300883605633865,0.14024411910226173,within-full-only,Immigration & integration,Values
32271,32278,0.1402404023084552,1.4300921144560907,-0.1402404023084552,within-full-only,Foreign trade & foreign policy,Values
32243,32250,0.14018353639538023,1.430149547723155,-0.14018353639538023,within-full-only,Economy & labour,Energy & transport
32232,32271,0.14018274988964763,1.430150342072619,0.14018274988964763,cross,Society & ethics,Foreign trade & foreign policy
32236,32256,0.14009858538553308,1.4302353454234864,-0.14009858538553308,within-mini,Finances & taxes,Nature conservation
32222,32267,0.14009612317796213,1.4302378321558749,-0.14009612317796213,within-mini,Health,Security & military
32236,32250,0.14004840684651948,1.4302860235930568,-0.14004840684651948,cross,Finances & taxes,Energy & transport
32261,32264,0.13993142320715052,1.4304041706347532,0.13993142320715052,within-mini,"Democracy, Media & Digitalization",Security & military
32214,32254,0.13952887369945252,1.4308107084352741,-0.13952887369945252,cross,Welfare state & family,Nature conservation
32223,32231,0.13948544027756785,1.4308545707843205,-0.13948544027756785,within-mini,Health,Immigration & integration
32267,32287,0.13932184531532787,1.431019778898118,-0.13932184531532787,cross,Security & military,Federal budget
32235,32236,0.1392715564201951,1.431070562902254,-0.1392715564201951,cross,Society & ethics,Finances & taxes
32223,32251,0.13908057284839473,1.4312634234603927,-0.13908057284839473,cross,Health,Energy & transport
32229,32255,0.13898874120123125,1.4313561557686607,0.13898874120123125,within-full-only,Immigration & integration,Nature conservation
32224,32227,0.13887450771606205,1.4314715079420397,0.13887450771606205,cross,Health,Education
32246,32250,0.13875584577840336,1.4315913299599148,0.13875584577840336,cross,Energy & transport,Energy & transport
32256,32277,0.13866308020338564,1.4316850010422555,-0.13866308020338564,cross,Nature conservation,Values
32222,32286,0.13855590764620582,1.43179321820734,0.13855590764620582,cross,Health,Federal budget
32249,32278,0.13855415409235783,1.4317949888394015,0.13855415409235783,cross,Energy & transport,Values
32220,32221,0.13845508328048906,1.4318950238095907,0.13845508328048906,within-full-only,Health,Health
32220,32248,0.13830711232488435,1.4320444322154577,0.13830711232488435,within-full-only,Health,Energy & transport
32241,32282,0.13830502458162255,1.4320465402176,0.13830502458162255,cross,Economy & labour,Federal budget
32252,32282,0.1379310027964308,1.4324241814019032,-0.1379310027964308,cross,Nature conservation,Federal budget
32229,32248,0.1379245856482932,1.4324306604751644,0.1379245856482932,within-full-only,Immigration & integration,Energy & transport
32228,32233,0.13787665437898364,1.432479054093688,0.13787665437898364,cross,Immigration & integration,Society & ethics
32241,32252,0.13774920067706006,1.4326077356394653,-0.13774920067706006,within-mini,Economy & labour,Nature conservation
