ID1,ID2,Distance
32249,32288,0.6412457022371807
32269,32280,0.6414435405255687
32234,32247,0.6414476204332162
32219,32246,0.6422499966042396
32219,32262,0.6423001568739146
32249,32285,0.6429041910367028
32254,32256,0.6429880163148112
32234,32277,0.6430706143920057
32234,32264,0.6431280027407791
32229,32234,0.6432623372395234
32230,32269,0.6433345093741571
32231,32268,0.6437471252697433
32231,32246,0.6438252612478748
32223,32273,0.6438405650656371
32230,32264,0.6439669608150349
32253,32285,0.6445954902465341
32215,32222,0.645020710171553
32244,32257,0.6451616520054557
32249,32275,0.6453062308125986
32275,32279,0.6459672867900426
32245,32271,0.6460301871467655
32227,32230,0.6463400551830822
32230,32246,0.6465060633267868
32234,32238,0.6468052081852799
32255,32276,0.6472850486617805
32234,32240,0.6478996745973464
32240,32255,0.6479183756919313
32271,32287,0.6485021919045353
32255,32288,0.6489960096612202
32285,32286,0.6492625278705273
32238,32246,0.6495031017350982
32260,32280,0.64955869194093
32238,32245,0.6496941744794853
32228,32238,0.6497397577279341
32261,32273,0.6497561184114943
32254,32281,0.6502292400233737
32229,32268,0.6503546197623751
32239,32281,0.6505256710913767
32269,32276,0.650849019591959
32273,32277,0.6508517755336762
32228,32240,0.6508547751829392
32219,32284,0.6517040699264187
32272,32288,0.6517078826859086
32249,32287,0.6521056299133663
32215,32231,0.652501560770103
32229,32279,0.652836326571361
32257,32275,0.6529053130925995
32269,32277,0.6532740226450543
32257,32260,0.6536257865863084
32280,32284,0.6536916955250555
32249,32276,0.6539047952514865
32236,32247,0.6542575501683734
32245,32249,0.6544847656631825
32287,32288,0.6544920260812599
32218,32285,0.6545119639400623
32228,32272,0.6545830831842825
32244,32287,0.6547301504357711
32262,32269,0.6554837750760072
32215,32234,0.65566172026818
32218,32246,0.6560813405389045
32274,32286,0.6561897331319195
32251,32285,0.6562860272788509
32228,32244,0.6566875968542905
32244,32246,0.6571868061706161
32247,32261,0.6576411746471825
32269,32285,0.6582822496092935
32229,32272,0.6585586961175449
32245,32262,0.6586925452595106
32241,32260,0.6587719289118281
32230,32247,0.6589921267207961
32246,32275,0.6597141043412778
32221,32246,0.6597285673762912
32240,32254,0.6597423636842863
32264,32279,0.6597450012317339
32244,32260,0.6598343960647617
32240,32249,0.6598473879352051
32218,32264,0.6604377907576935
32245,32288,0.6605142488863271
32219,32245,0.6606697353020988
32239,32276,0.6608201499070632
32231,32272,0.6608767214051385
32264,32276,0.6610041850191496
32227,32255,0.6610057748720015
32246,32254,0.6618073735799122
32245,32255,0.6623200019240172
32268,32277,0.6624578199896851
32228,32271,0.6631577469503949
32235,32268,0.6632445668569595
32238,32247,0.6640725783454247
32240,32287,0.66446384714667
32236,32275,0.6645937803483861
32234,32268,0.6648437239172416
32272,32281,0.664880584413871
32261,32269,0.6648902432118147
32284,32285,0.6649586561511338
32221,32280,0.6652265406507178
32275,32288,0.6654149516143885
32264,32280,0.6654525617519413
32225,32281,0.6655203252818128
32234,32249,0.6658290541879128
32219,32256,0.666297788918224
32218,32255,0.6663288173860169
32238,32262,0.6665710623406983
32262,32275,0.666607327222243
32219,32247,0.6669388588772693
32247,32273,0.6676151205494549
32249,32255,0.6676592586166097
32221,32256,0.6676872088292649
32225,32234,0.6677026298057867
32245,32287,0.6677927039345499
32255,32275,0.6680432249940298
32230,32286,0.6681722076730602
32242,32275,0.6684604435941202
32218,32275,0.6689624657389854
32268,32281,0.6692877159623521
32256,32281,0.6697005056773176
32215,32280,0.6700106903577583
32219,32239,0.6701889492857629
32261,32285,0.670219397684363
32240,32262,0.6705402538366928
32215,32287,0.6706590163226195
32236,32285,0.6709576811109805
32215,32238,0.6715840621950975
32235,32272,0.6716266508897972
32230,32240,0.6716628963960103
32268,32288,0.6719970002618029
32273,32280,0.6720235179704177
32219,32264,0.6726365099513627
32229,32230,0.673093659181197
32272,32277,0.6735635722963509
32217,32222,0.6735786886915254
32247,32269,0.6741169174270913
32245,32284,0.6741990995989685
32238,32287,0.6751336059970496
32219,32254,0.6752004726344638
32234,32255,0.6752438862614384
32227,32262,0.6754050423710933
32229,32262,0.6757463199592877
32225,32228,0.6757830537572868
32253,32256,0.676126211222734
32246,32261,0.6761510176282559
32215,32230,0.6762874093467452
32246,32284,0.6766185122025206
32227,32257,0.6769533000219059
32245,32261,0.677135872959306
32276,32284,0.6771812457733788
32228,32247,0.6775524107590607
32254,32285,0.6775909307626905
32244,32285,0.6780043736126162
32249,32264,0.6780820379662535
32246,32268,0.6780943861592383
32217,32281,0.6781233282840324
32229,32288,0.6783386388061221
32260,32281,0.6784159688767549
32262,32271,0.6784461221117357
32264,32288,0.6784510527726066
32231,32275,0.6787624143386769
32249,32254,0.6787757869849875
32260,32276,0.6789158592272972
32225,32288,0.6791173918702677
32266,32269,0.6792622847939542
32236,32245,0.6797672138373385
32284,32288,0.6798300356423833
32244,32262,0.6802879785837287
32256,32288,0.6805641211905143
32224,32259,0.680653753732364
32217,32240,0.6812981581095849
32249,32256,0.6814891386648025
32256,32260,0.6815755279784561
32225,32230,0.6818540007764928
32261,32280,0.6819492545741206
