target_party,cloned_questions,party,original,original_crw,crw_drift,worst_case,worst_case_crw,delta_attack_worst,delta_crw_worst,reduction_worst,realistic,realistic_crw,delta_attack_realistic,delta_crw_realistic,reduction_realistic
GLP,32222;32242;32233;32214;32237,SP,0.1320314625442013,0.1322335045689417,0.0002020420247403898,0.1180125466096945,0.1216259648673567,-0.014018915934506812,-0.010607539701584998,24.334094368344804,0.1257521564485364,0.129999706605634,-0.006279306095664905,-0.002233797963307693,64.42603801636844
GLP,32222;32242;32233;32214;32237,Green,0.1353834930998901,0.1346233349870015,-0.0007601581128885981,0.1417601527784309,0.1395810328548204,0.006376659678540814,0.004957697867818911,22.252431245422954,0.1385374824630075,0.1361263142733603,0.003153989363117421,0.0015029792863588132,52.34672304432695
GLP,32222;32242;32233;32214;32237,GLP,0.1619603544203661,0.1612308693541392,-0.0007294850662269148,0.2035936808189088,0.1904436122713218,0.0416333263985427,0.02921274291718262,29.833271938114546,0.1794099839433006,0.1678955889491453,0.017449629522934496,0.006664719595006113,61.805953609235644
GLP,32222;32242;32233;32214;32237,Centre,0.1745269682760579,0.175610526989603,0.0010835587135450964,0.1668727095235754,0.1689944841860364,-0.00765425875248249,-0.006616042803566591,13.563899294352666,0.170839534623194,0.1736921279626067,-0.003687433652863892,-0.0019183990269963092,47.974683544302955
GLP,32222;32242;32233;32214;32237,FDP,0.0432396605160585,0.0434783768357197,0.00023871631966120022,0.0449066739215131,0.0449086743375999,0.0016670134054546024,0.001430297501880201,14.199999999990865,0.0444865865433389,0.0441331797013823,0.0012469260272804025,0.0006548028656626001,47.48663101605535
GLP,32222;32242;32233;32214;32237,SVP,0.0466470359168066,0.0467337206138903,8.668469708369986e-05,0.0483953995764485,0.0478599548706162,0.0017483636596418994,0.0011262342567259012,35.58352402745679,0.0474858770624319,0.0469811054032601,0.0008388411456253034,0.00024738478936980196,70.50874403813464
Centre,32245;32228;32262;32236;32239,SP,0.1320314625442013,0.1322335045689417,0.0002020420247403898,0.1085319079701958,0.1146685177183536,-0.023499554574005516,-0.017564986850588105,25.253958345159646,0.1235710361088403,0.1274018329145732,-0.008460426435361018,-0.004831671654368513,42.89092055485334
Centre,32245;32228;32262;32236;32239,Green,0.1353834930998901,0.1346233349870015,-0.0007601581128885981,0.1115271976571182,0.1182425944596479,-0.023856295442771888,-0.016380740527353596,31.33577438018893,0.1274458420684789,0.1302210859858781,-0.007937651031411197,-0.004402249001123404,44.53965053763835
Centre,32245;32228;32262;32236;32239,GLP,0.1619603544203661,0.1612308693541392,-0.0007294850662269148,0.1486155787070294,0.1519889470343069,-0.013344775713336698,-0.009241922319832285,30.7450157397853,0.1556823819354257,0.1564532089341078,-0.006277972484940414,-0.004777660420031388,23.898035050455725
Centre,32245;32228;32262;32236;32239,Centre,0.1745269682760579,0.175610526989603,0.0010835587135450964,0.2221162001696141,0.2105131200622881,0.04758923189355618,0.03490259307268509,26.65863330017084,0.1927880999247704,0.1860940408938269,0.018261131648712486,0.01048351390422389,42.59110494412849
Centre,32245;32228;32262;32236;32239,FDP,0.0432396605160585,0.0434783768357197,0.00023871631966120022,0.045180730925371,0.0450487034636589,0.0019410704093124967,0.0015703266279391975,19.099965647542483,0.0442011938483253,0.044053829863283,0.0009615333322667979,0.0005754530275633024,40.15256588071866
Centre,32245;32228;32262;32236;32239,SVP,0.0466470359168066,0.0467337206138903,8.668469708369986e-05,0.0498156949978961,0.0490188625900886,0.0031686590810895005,0.0022851419761983002,27.88299663299262,0.0478919615280007,0.0476559124297881,0.0012449256111941032,0.0009221918158978035,25.923942153197498
FDP,32230;32249;32261;32271;32244,SP,0.1320314625442013,0.1322335045689417,0.0002020420247403898,0.1197415729138314,0.1229382378201282,-0.012289889630369907,-0.009295266748813508,24.36655634527668,0.1278392572321644,0.1302937677703552,-0.004192205312036901,-0.0019397367985865,53.7299188802367
FDP,32230;32249;32261;32271;32244,Green,0.1353834930998901,0.1346233349870015,-0.0007601581128885981,0.1299343596801419,0.1320281285173916,-0.005449133419748203,-0.0025952064696098953,52.37395986296449,0.1347726993881307,0.1346606760872848,-0.0006107937117593998,3.734110028330573e-05,93.88646288192062
FDP,32230;32249;32261;32271;32244,GLP,0.1619603544203661,0.1612308693541392,-0.0007294850662269148,0.1536906343185959,0.1540480419927229,-0.008269720101770212,-0.0071828273614162885,13.143041444912551,0.1572627106437963,0.1591050938595043,-0.00469764377656981,-0.002125775494634885,54.74804826118355
FDP,32230;32249;32261;32271;32244,Centre,0.1745269682760579,0.175610526989603,0.0010835587135450964,0.1657298051327982,0.1680609566789842,-0.008797163143259706,-0.007549570310618786,14.181763056159902,0.1700867113692906,0.1734860851056923,-0.004440256906767304,-0.0021244418839106993,52.154978224956274
FDP,32230;32249;32261;32271;32244,FDP,0.0432396605160585,0.0434783768357197,0.00023871631966120022,0.0576493243928148,0.0540072335045757,0.014409663876756303,0.010528856668856001,26.9319759370674,0.0490295314758856,0.0459062151594249,0.005789870959827102,0.002427838323705196,58.067488195320735
FDP,32230;32249;32261;32271;32244,SVP,0.0466470359168066,0.0467337206138903,8.668469708369986e-05,0.0537598487152041,0.0518047753932857,0.007112812798397504,0.005071054779395401,28.705352957723072,0.0495029632830327,0.0479473063730618,0.0028559273662260992,0.0012135857591714996,57.506420733130724
SVP,32230;32227;32233;32234;32249,SP,0.1320314625442013,0.1322335045689417,0.0002020420247403898,0.1303051034615152,0.1313946634233181,-0.0017263590826861186,-0.0008388411456236033,51.40981073772826,0.1316693872325367,0.1320454654568069,-0.0003620753116646003,-0.0001880391121348024,48.06629834265311
SVP,32230;32227;32233;32234;32249,Green,0.1353834930998901,0.1346233349870015,-0.0007601581128885981,0.129071513541475,0.1311172723926495,-0.006311979558415087,-0.0035060625943519885,44.45383477711473,0.1345726577794744,0.1344386299016768,-0.000810835320415676,-0.00018470508532469898,77.22039473687336
SVP,32230;32227;32233;32234;32249,GLP,0.1619603544203661,0.1612308693541392,-0.0007294850662269148,0.1642875051343816,0.1615449346797269,0.0023271507140154857,0.00031406532558769795,86.50429799427215,0.1626444967219633,0.1611728572876305,0.0006841423015971904,-5.8012066508683624e-05,91.52046783640635
SVP,32230;32227;32233;32234;32249,Centre,0.1745269682760579,0.175610526989603,0.0010835587135450964,0.1661098841892368,0.1679922757266763,-0.008417084086821097,-0.007618251262926701,9.490612374244368,0.1704994638884786,0.173742138364769,-0.004027504387579317,-0.0018683886248339887,53.60927152317863
SVP,32230;32227;32233;32234;32249,FDP,0.0432396605160585,0.0434783768357197,0.00023871631966120022,0.0559763097390986,0.0513573489952636,0.012736649223040096,0.007878972159543897,38.13936443117907,0.0476499111815309,0.04489333781427,0.004410250665472397,0.0014149609785502962,67.91654067130592
SVP,32230;32227;32233;32234;32249,SVP,0.0466470359168066,0.0467337206138903,8.668469708369986e-05,0.0603152122308149,0.0560736633219746,0.013668176314008303,0.009339942708084303,31.666504049176325,0.0513580158006231,0.0485947743797405,0.004710979883816503,0.001861053765850204,60.49539985845769
