ID1,ID2,Distance,cat1,cat2
32223,32271,0.3812322893875592,Health,Foreign trade & foreign policy
32253,32275,0.3813901674848553,Nature conservation,Values
32214,32222,0.3815273589277073,Welfare state & family,Health
32215,32221,0.38167824379188503,Welfare state & family,Health
32259,32266,0.381699793903554,"Democracy, Media & Digitalization",Security & military
32249,32272,0.3819114824964634,Energy & transport,Foreign trade & foreign policy
32248,32271,0.3820085452457145,Energy & transport,Foreign trade & foreign policy
32282,32286,0.3821918360666136,Federal budget,Federal budget
32267,32268,0.38257575986480485,Security & military,Security & military
32247,32271,0.3826872951738157,Energy & transport,Foreign trade & foreign policy
32230,32273,0.38274632095970684,Immigration & integration,Foreign trade & foreign policy
32258,32270,0.3828623213753297,"Democracy, Media & Digitalization",Foreign trade & foreign policy
32259,32285,0.3828998388190938,"Democracy, Media & Digitalization",Federal budget
32218,32262,0.38330793434806393,Welfare state & family,"Democracy, Media & Digitalization"
32240,32270,0.3834901378412921,Economy & labour,Foreign trade & foreign policy
32259,32270,0.38351251864734287,"Democracy, Media & Digitalization",Foreign trade & foreign policy
32265,32269,0.38358415952918523,Security & military,Foreign trade & foreign policy
32275,32288,0.38371901321805973,Values,Federal budget
32242,32280,0.38380754343822565,Economy & labour,Values
32259,32268,0.38382462586699156,"Democracy, Media & Digitalization",Security & military
32223,32238,0.38383037160398004,Health,Finances & taxes
32261,32263,0.38406401048057515,"Democracy, Media & Digitalization","Democracy, Media & Digitalization"
32225,32277,0.3841850431657549,Education,Values
32231,32246,0.38425376654958626,Immigration & integration,Energy & transport
32224,32288,0.3843694670984531,Health,Federal budget
32253,32271,0.38438900557642414,Nature conservation,Foreign trade & foreign policy
32262,32277,0.38443428140656377,"Democracy, Media & Digitalization",Values
32223,32240,0.3845799961682339,Health,Economy & labour
32258,32272,0.3846229249875316,"Democracy, Media & Digitalization",Foreign trade & foreign policy
32247,32251,0.38470675410188904,Energy & transport,Energy & transport
32214,32215,0.38472069802347636,Welfare state & family,Welfare state & family
32231,32273,0.384881946001749,Immigration & integration,Foreign trade & foreign policy
32255,32256,0.3849638607353496,Nature conservation,Nature conservation
32221,32232,0.38507439476678385,Health,Society & ethics
32238,32255,0.3850779548593564,Finances & taxes,Nature conservation
32236,32238,0.38526365318587413,Finances & taxes,Finances & taxes
32216,32218,0.3852961411913324,Welfare state & family,Welfare state & family
32226,32229,0.38553492132360406,Education,Immigration & integration
32223,32229,0.3857576391288191,Health,Immigration & integration
32219,32236,0.38603813311130863,Welfare state & family,Finances & taxes
32250,32276,0.38604909542132404,Energy & transport,Values
32238,32266,0.38608846453171586,Finances & taxes,Security & military
32238,32272,0.38610405667734526,Finances & taxes,Foreign trade & foreign policy
32216,32276,0.386105291671869,Welfare state & family,Values
32247,32255,0.38617413636876136,Energy & transport,Nature conservation
32251,32275,0.386304537185145,Energy & transport,Values
32250,32288,0.3865556469296727,Energy & transport,Federal budget
32226,32259,0.38689472548773457,Education,"Democracy, Media & Digitalization"
32215,32275,0.38696589423617417,Welfare state & family,Values
32263,32276,0.387089253199998,"Democracy, Media & Digitalization",Values
32229,32230,0.3872590577240339,Immigration & integration,Immigration & integration
32223,32224,0.38741786455469895,Health,Health
32236,32284,0.38751154851624675,Finances & taxes,Federal budget
32215,32219,0.38767532566160445,Welfare state & family,Welfare state & family
32249,32265,0.3878044532107048,Energy & transport,Security & military
32229,32261,0.3880831606515527,Immigration & integration,"Democracy, Media & Digitalization"
32240,32273,0.3881338411512845,Economy & labour,Foreign trade & foreign policy
32261,32272,0.3882143020479477,"Democracy, Media & Digitalization",Foreign trade & foreign policy
32261,32270,0.3883946642653544,"Democracy, Media & Digitalization",Foreign trade & foreign policy
